Entry Date,Exit Date,Type,Entry Price,Exit Price,Size,P&L,Holding Period (Days)
2012-08-21,2012-09-26,LONG,1639.9,1750.6,33.78,3727.7,36
2012-10-15,2012-10-16,SHORT,1736.0,1744.7,-32.53,-294.37,1
2012-10-19,2012-10-31,SHORT,1722.8,1717.5,-40.21,199.3,12
2012-11-02,2012-11-06,SHORT,1674.1,1714.1,-33.14,-1337.11,4
2012-12-20,2012-12-31,SHORT,1644.9,1674.8001,-28.48,-860.97,11
2013-02-14,2013-02-26,SHORT,1634.6999,1615.2,-35.19,674.81,12
2013-04-03,2013-04-09,SHORT,1552.8,1586.2,-41.37,-1394.78,6
2013-04-12,2013-04-26,SHORT,1501.0,1453.6,-22.97,1082.15,14
2013-05-17,2013-05-29,SHORT,1364.9,1391.3001,-20.13,-537.07,12
2013-06-20,2013-07-08,SHORT,1285.9,1234.9,-19.56,992.98,18
2013-07-22,2013-07-30,LONG,1336.4,1324.0,24.01,-304.15,8
2013-08-15,2013-08-30,LONG,1361.6,1396.1,22.53,770.86,15
2013-09-13,2013-09-19,SHORT,1308.4,1369.4,-24.39,-1494.42,6
2013-10-11,2013-10-15,SHORT,1268.0,1273.0,-21.56,-113.29,4
2013-10-25,2013-10-31,LONG,1352.4,1323.6,26.17,-760.72,6
2013-11-13,2013-11-15,SHORT,1268.3,1287.3001,-35.1,-675.99,2
2013-11-20,2013-12-04,SHORT,1257.9,1248.2,-34.24,323.56,14
2014-01-23,2014-01-27,LONG,1262.6,1263.6,39.25,29.33,4
2014-02-11,2014-02-28,LONG,1290.1,1321.4,29.9,928.0,17
2014-03-03,2014-03-04,LONG,1350.1,1337.8,32.59,-409.57,1
2014-03-12,2014-03-17,LONG,1370.3001,1372.9,31.42,73.05,5
2014-03-26,2014-04-07,SHORT,1303.4,1298.0,-30.95,159.11,12
2014-05-27,2014-06-10,SHORT,1265.4,1259.8001,-58.35,312.07,14
2014-06-19,2014-07-03,LONG,1313.7,1320.4,43.74,281.52,14
2014-07-24,2014-07-28,SHORT,1290.6,1303.3001,-40.93,-530.43,4
2014-07-31,2014-08-01,SHORT,1281.3,1293.6,-39.2,-492.25,1
2014-08-21,2014-09-05,SHORT,1273.6999,1265.8001,-43.97,336.23,15
2014-09-08,2014-10-02,SHORT,1252.6999,1214.2,-50.44,1929.58,24
2014-10-03,2014-10-06,SHORT,1192.1999,1206.7,-50.46,-743.82,3
2014-10-15,2014-10-16,LONG,1244.1,1240.5,40.11,-154.35,1
2014-10-21,2014-10-23,LONG,1251.0,1228.5,42.56,-968.16,2
2014-10-31,2014-11-14,SHORT,1171.1,1185.0,-45.25,-639.66,14
2014-12-01,2014-12-02,LONG,1218.0,1199.1999,28.7,-546.49,1
2015-01-12,2015-01-29,LONG,1232.7,1254.6,30.44,659.02,17
2015-02-11,2015-02-26,SHORT,1219.0,1209.6,-27.34,250.43,15
2015-03-06,2015-04-06,SHORT,1164.1,1218.6,-32.16,-1760.39,31
2015-04-06,2015-04-07,LONG,1218.6,1210.6,32.55,-268.26,1
2015-04-24,2015-04-27,SHORT,1175.1999,1203.3001,-37.72,-1068.91,3
2015-05-14,2015-05-19,LONG,1225.4,1206.9,32.81,-614.82,5
2015-06-04,2015-06-09,SHORT,1174.9,1177.3001,-45.97,-121.16,5
2015-07-02,2015-07-08,SHORT,1163.0,1163.3001,-45.4,-24.19,6
2015-07-16,2015-08-04,SHORT,1143.8,1090.7,-50.83,2688.06,19
2015-08-19,2015-08-26,LONG,1128.1,1124.6,35.82,-133.44,7
2015-09-24,2015-09-28,LONG,1153.8001,1132.0,39.77,-875.91,4
2015-10-12,2015-10-21,LONG,1164.9,1167.6,37.46,92.38,9
2015-11-03,2015-11-24,SHORT,1114.1999,1074.3001,-39.45,1565.7,21
2015-11-27,2015-11-30,SHORT,1056.1999,1065.8001,-53.3,-523.01,3
2016-01-07,2016-01-08,LONG,1107.7,1097.8,34.82,-352.36,1
2016-02-01,2016-02-22,LONG,1127.9,1209.5,37.67,3064.97,21
2016-03-04,2016-03-09,LONG,1269.9,1256.6,21.88,-296.44,5
2016-04-29,2016-05-04,LONG,1289.2,1273.3,29.94,-483.72,5
2016-05-24,2016-06-03,SHORT,1228.9,1240.1,-32.08,-367.2,10
2016-06-24,2016-06-28,LONG,1320.0,1315.3,22.99,-114.1,4
2016-07-05,2016-07-12,LONG,1356.4,1334.1,22.19,-500.73,7
2016-08-25,2016-08-26,SHORT,1320.1,1321.5,-43.43,-72.28,1
2016-08-30,2016-09-06,SHORT,1311.6999,1349.4,-41.25,-1566.4,7
2016-10-04,2016-10-19,SHORT,1266.3,1267.9,-44.11,-81.76,15
2016-11-14,2016-12-08,SHORT,1221.1999,1169.8001,-23.97,1226.23,24
2016-12-15,2016-12-28,SHORT,1127.8,1139.4,-31.26,-369.71,13
2017-01-05,2017-01-25,LONG,1179.7,1197.3,41.16,714.53,20
2017-02-08,2017-02-21,LONG,1237.6,1237.5,39.57,-13.75,13
2017-02-24,2017-03-02,LONG,1256.9,1231.9,42.87,-1082.21,6
2017-03-07,2017-03-16,SHORT,1215.1,1226.5,-43.18,-502.87,9
2017-04-12,2017-04-24,LONG,1275.3001,1275.8,49.0,12.0,12
2017-05-04,2017-05-17,SHORT,1226.5,1257.5,-42.83,-1338.62,13
2017-05-31,2017-06-01,LONG,1272.0,1267.0,50.26,-264.06,1
2017-06-02,2017-06-08,LONG,1276.8001,1276.3,44.09,-33.3,6
2017-06-19,2017-06-23,SHORT,1244.1999,1256.2,-37.52,-459.62,4
2017-07-03,2017-07-14,SHORT,1217.9,1226.6,-40.22,-359.81,11
2017-07-27,2017-08-04,LONG,1259.6,1258.3,75.33,-116.89,8
2017-08-10,2017-08-15,LONG,1283.7,1273.6999,47.01,-482.03,5
2017-08-28,2017-09-12,LONG,1309.7,1328.0,41.15,742.2,15
2017-09-27,2017-10-10,SHORT,1283.4,1290.6,-44.36,-330.88,13
2017-11-17,2017-11-20,LONG,1295.8001,1274.6,57.85,-1241.08,3
2017-12-07,2017-12-18,SHORT,1249.8,1262.2,-40.84,-516.72,11
2017-12-29,2018-01-18,LONG,1306.3001,1326.0,58.42,1135.31,20
2018-01-24,2018-01-30,LONG,1355.9,1335.4,58.49,-1214.62,6
2018-03-01,2018-03-06,SHORT,1302.9,1333.6,-36.97,-1144.9,5
2018-03-23,2018-03-27,LONG,1349.3001,1341.3,49.93,-412.81,4
2018-04-26,2018-05-07,SHORT,1316.3,1312.2,-39.11,150.08,11
2018-06-15,2018-07-05,SHORT,1274.6,1257.3001,-49.26,839.82,20
2018-08-13,2018-08-21,SHORT,1191.3,1192.6,-50.86,-78.24,8
2018-09-27,2018-09-28,SHORT,1182.3,1191.5,-79.59,-751.23,1
2018-10-11,2018-10-12,LONG,1223.5,1218.1,44.29,-249.96,1
2018-10-15,2018-10-25,LONG,1226.4,1229.1,40.13,98.49,10
2018-11-09,2018-11-14,SHORT,1206.4,1207.9,-49.74,-86.63,5
2018-12-07,2018-12-14,LONG,1246.8001,1237.0,54.65,-549.09,7
2018-12-20,2018-12-21,LONG,1263.6,1253.8,51.72,-519.86,1
2018-12-24,2019-01-10,LONG,1267.5,1284.6999,50.75,859.91,17
2019-01-28,2019-02-11,LONG,1302.4,1307.0,64.69,280.67,14
2019-02-19,2019-02-21,LONG,1340.1,1323.5,48.5,-817.95,2
2019-03-04,2019-03-13,SHORT,1284.8,1307.5,-40.22,-923.5,9
2019-04-23,2019-04-26,SHORT,1269.3,1284.9,-55.66,-882.58,3
2019-05-13,2019-05-14,LONG,1300.1,1294.6999,63.61,-359.97,1
2019-05-31,2019-06-19,LONG,1305.8001,1344.6,57.14,2201.84,19
2019-06-20,2019-07-05,LONG,1392.9,1396.6999,31.73,111.69,15
2019-08-02,2019-08-21,LONG,1445.6,1504.6,31.41,1843.84,19
2019-09-04,2019-09-05,LONG,1550.3001,1515.4,28.02,-986.52,1
2019-09-30,2019-10-01,SHORT,1465.6999,1482.0,-29.51,-489.73,1
2019-11-07,2019-11-13,SHORT,1464.1999,1461.7,-37.17,82.06,6
2019-12-24,2020-01-14,LONG,1499.1,1542.4,53.02,2279.48,21
2020-02-19,2020-02-28,LONG,1607.5,1564.1,32.98,-1441.81,9
2020-03-16,2020-03-23,SHORT,1485.9,1567.0,-9.84,-801.06,7
2020-04-09,2020-04-17,LONG,1736.2,1689.1999,9.21,-436.03,8
2020-05-15,2020-05-18,LONG,1753.4,1731.8,21.99,-482.69,3
2020-06-22,2020-07-09,LONG,1756.7,1799.1999,18.01,758.82,17
2020-07-21,2020-08-11,LONG,1842.4,1932.6,29.24,2626.53,21
2020-09-23,2020-10-01,SHORT,1859.9,1908.4,-20.82,-1017.84,8
2020-10-29,2020-10-30,SHORT,1865.6,1877.4,-26.43,-321.83,1
2020-11-24,2020-12-03,SHORT,1804.8,1836.8001,-15.9,-514.64,9
2020-12-17,2020-12-21,LONG,1887.2,1879.1999,18.34,-153.61,4
2021-01-04,2021-01-06,LONG,1944.7,1906.9,22.87,-873.26,2
2021-02-04,2021-02-08,SHORT,1788.9,1831.9,-20.4,-884.73,4
2021-02-17,2021-02-19,SHORT,1771.1,1775.8001,-17.25,-87.21,2
2021-02-26,2021-03-12,SHORT,1728.1,1719.5,-18.47,152.51,14
2021-04-15,2021-04-20,LONG,1765.4,1777.3,21.99,253.82,5
2021-04-21,2021-04-22,LONG,1792.3001,1781.1999,25.75,-294.96,1
2021-05-06,2021-06-03,LONG,1815.5,1871.1999,28.09,1553.91,28
2021-06-17,2021-07-01,SHORT,1773.8,1775.9,-15.65,-38.43,14
2021-08-06,2021-08-11,SHORT,1760.0,1750.4,-29.57,273.55,5
2021-09-03,2021-09-07,LONG,1830.9,1795.9,32.27,-1140.9,4
2021-09-16,2021-09-21,SHORT,1754.6,1776.0,-25.41,-552.8,5
2021-09-28,2021-09-30,SHORT,1735.8,1755.3001,-26.19,-519.93,2
2021-10-14,2021-10-15,LONG,1796.7,1767.1999,24.55,-732.96,1
2021-11-10,2021-11-22,LONG,1847.6,1806.0,23.37,-980.71,12
2021-12-02,2021-12-07,SHORT,1760.6999,1782.6,-24.82,-552.34,5
2021-12-31,2022-01-03,LONG,1827.5,1799.4,28.61,-814.15,3
2022-01-25,2022-01-26,LONG,1852.7,1829.9,31.29,-724.94,1
2022-02-14,2022-03-09,LONG,1868.0,1985.9,21.24,2495.22,23
2022-04-12,2022-04-14,LONG,1972.1,1970.9,18.44,-29.39,2
2022-04-18,2022-04-19,LONG,1982.9,1955.6999,18.47,-509.54,1
2022-04-25,2022-04-26,SHORT,1893.1999,1901.4,-20.47,-175.61,1
2022-04-27,2022-05-09,SHORT,1885.9,1857.1,-20.77,590.36,12
2022-05-10,2022-05-11,SHORT,1839.9,1852.6,-19.78,-258.58,1
2022-05-12,2022-05-19,SHORT,1823.8,1841.2,-18.95,-336.79,7
2022-07-01,2022-07-21,SHORT,1798.9,1712.7,-22.09,1896.28,20
2022-08-04,2022-08-15,LONG,1788.5,1781.4,25.85,-192.74,11
2022-08-30,2022-09-07,SHORT,1723.1999,1715.3001,-32.21,243.43,8
2022-09-15,2022-09-16,SHORT,1665.4,1671.7,-25.82,-171.28,1
2022-09-23,2022-09-28,SHORT,1645.3,1660.4,-26.48,-408.57,5
2022-11-08,2022-11-22,LONG,1712.1,1738.3,21.78,563.02,14
2022-12-13,2022-12-15,LONG,1813.9,1777.1999,19.77,-732.62,2
2023-01-03,2023-01-05,LONG,1839.7,1834.8,22.48,-118.41,2
2023-01-06,2023-01-30,LONG,1864.2,1922.9,23.68,1380.94,24
2023-02-13,2023-02-28,SHORT,1851.9,1828.9,-22.55,510.41,15
2023-03-13,2023-03-27,LONG,1911.7,1952.4,24.92,1004.61,14
2023-04-04,2023-04-06,LONG,2022.2,2011.9,14.49,-155.12,2
2023-04-13,2023-04-14,LONG,2041.3001,2002.1999,18.83,-743.94,1
2023-05-18,2023-05-31,SHORT,1956.5,1963.9,-22.09,-172.12,13
2023-06-22,2023-07-05,SHORT,1912.6999,1919.6,-22.12,-161.11,13
2023-07-18,2023-07-26,LONG,1977.2,1968.9,29.13,-253.26,8
2023-08-09,2023-08-23,SHORT,1915.4,1918.5,-30.11,-104.9,14
2023-09-27,2023-10-11,SHORT,1871.6,1872.8001,-37.66,-59.29,14
2023-10-18,2023-11-02,LONG,1955.3001,1985.6,21.43,640.9,15
2023-11-27,2023-12-04,LONG,2011.8001,2024.1,28.9,343.8,7
2024-01-17,2024-01-18,SHORT,2002.6,2018.6,-24.07,-394.81,1
2024-02-13,2024-02-16,SHORT,1992.9,2011.5,-25.07,-476.4,3
2024-03-01,2024-03-19,LONG,2086.8999,2156.3,26.34,1816.46,18
2024-03-28,2024-04-22,LONG,2217.3999,2332.1999,22.34,2554.31,25
2024-05-17,2024-05-23,LONG,2412.2,2335.0,17.36,-1348.5,6
2024-07-11,2024-07-19,LONG,2415.0,2395.5,19.71,-393.8,8
2024-08-16,2024-08-27,LONG,2498.6001,2516.0,12.35,208.64,11
2024-09-12,2024-10-04,LONG,2551.2,2645.8,21.29,2002.44,22
2024-10-18,2024-10-31,LONG,2713.7,2738.3,21.09,507.16,13
2024-11-11,2024-11-20,SHORT,2611.1999,2648.2,-16.15,-605.94,9
2024-12-11,2024-12-12,LONG,2733.8001,2687.5,13.6,-636.86,1
2025-01-16,2025-01-27,LONG,2746.3999,2737.5,17.55,-165.81,11
2025-01-30,2025-02-25,LONG,2823.0,2904.5,16.01,1295.9,26
2025-03-13,2025-04-03,LONG,2984.3001,3097.0,13.23,1483.03,21
2025-04-16,2025-04-25,LONG,3326.6001,3282.3999,6.6,-295.9,9
2025-06-13,2025-06-16,LONG,3431.2,3396.3999,9.03,-320.28,3
2025-07-21,2025-07-24,LONG,3401.8999,3371.0,15.39,-485.85,3
2025-09-02,2025-10-21,LONG,3549.3999,4087.6999,16.04,8618.98,49
2025-12-01,2025-12-10,LONG,4239.2998,4196.3999,8.47,-370.56,9
2025-12-11,2025-12-15,LONG,4285.5,4306.7002,9.95,202.36,4
2025-12-19,2025-12-29,LONG,4361.3999,4325.1001,10.18,-378.44,10
2026-01-14,2026-01-30,LONG,4626.2998,4713.8999,7.29,631.48,16
2026-03-19,2026-03-31,SHORT,4600.7002,4647.6001,-4.24,-202.72,12
2026-04-17,2026-04-21,LONG,4857.6001,4698.3999,4.87,-780.25,4
2026-05-27,2026-05-29,SHORT,4447.5,4560.5,-9.77,-1112.83,2
