Entry Date,Exit Date,Type,Entry Price,Exit Price,Size,P&L,Holding Period (Days)
2014-03-12,2014-03-20,SHORT,97.99,99.43,-281.68,-411.22,8
2014-05-21,2014-06-06,LONG,104.07,102.66,426.03,-609.46,16
2014-06-12,2014-07-03,LONG,106.53,104.06,411.8,-1025.73,21
2014-07-09,2015-02-03,SHORT,102.29,53.05,-375.31,18476.06,209
2015-02-03,2015-02-12,LONG,53.05,51.21,197.83,-366.03,9
2015-03-13,2015-04-07,SHORT,44.84,53.98,-280.96,-2570.97,25
2015-04-07,2015-06-01,LONG,53.98,60.2,222.93,1383.96,55
2015-07-06,2015-08-31,SHORT,52.53,49.2,-315.93,1048.94,56
2015-08-31,2015-09-21,LONG,49.2,46.68,261.06,-660.3,21
2015-10-27,2015-10-29,SHORT,43.2,46.06,-362.93,-1041.32,2
2015-11-12,2015-12-31,SHORT,41.75,37.04,-345.54,1624.94,49
2016-01-07,2016-02-03,SHORT,33.27,32.28,-381.18,374.9,27
2016-03-04,2016-03-31,LONG,35.92,38.34,299.6,722.74,27
2016-04-12,2016-04-19,LONG,42.17,41.08,348.83,-383.1,7
2016-04-27,2016-05-06,LONG,45.33,44.66,309.98,-210.46,9
2016-05-16,2016-06-16,LONG,47.72,46.21,334.89,-508.79,31
2016-06-16,2016-06-21,SHORT,46.21,48.85,-438.83,-1162.81,5
2016-07-11,2016-07-14,SHORT,44.76,45.68,-290.3,-269.74,3
2016-07-27,2016-08-16,SHORT,41.92,46.58,-406.8,-1899.48,20
2016-08-16,2016-09-07,LONG,46.58,45.5,361.04,-393.22,22
2016-10-05,2016-10-27,LONG,49.83,49.72,356.95,-42.82,22
2016-10-31,2016-11-30,SHORT,46.86,49.44,-437.08,-1131.99,30
2016-11-30,2017-01-12,LONG,49.44,53.01,259.81,924.75,43
2017-03-08,2017-04-07,SHORT,50.28,52.24,-508.29,-1001.58,30
2017-04-07,2017-05-02,LONG,52.24,47.66,507.37,-2328.6,25
2017-05-02,2017-05-22,SHORT,47.66,50.73,-472.71,-1456.02,20
2017-05-22,2017-06-08,LONG,50.73,45.64,376.92,-1921.95,17
2017-06-08,2017-07-24,SHORT,45.64,46.34,-344.32,-244.22,46
2017-07-25,2017-08-31,LONG,47.89,47.23,394.5,-264.11,37
2017-09-25,2017-12-19,LONG,52.22,57.46,489.62,2559.95,85
2017-12-26,2018-02-07,LONG,59.97,61.79,516.24,933.17,43
2018-02-07,2018-02-28,SHORT,61.79,61.64,-351.66,48.41,21
2018-03-23,2018-04-05,LONG,65.88,63.54,358.42,-843.27,13
2018-04-11,2018-05-29,LONG,66.82,66.73,318.29,-32.9,48
2018-05-29,2018-06-26,SHORT,66.73,70.53,-380.19,-1450.1,28
2018-06-26,2018-07-26,LONG,70.53,69.61,296.34,-276.77,30
2018-08-15,2018-08-21,SHORT,65.01,67.35,-299.41,-704.66,6
2018-09-24,2018-10-18,LONG,72.08,68.65,314.77,-1083.99,24
2018-10-18,2019-01-18,SHORT,68.65,53.8,-271.93,4035.27,92
2019-01-18,2019-02-14,LONG,53.8,54.41,277.34,166.15,27
2019-02-19,2019-03-06,LONG,56.09,56.22,325.7,38.67,15
2019-04-05,2019-05-02,LONG,63.08,61.81,425.63,-545.82,27
2019-05-02,2019-07-10,SHORT,61.81,60.43,-396.66,542.59,69
2019-07-10,2019-07-29,LONG,60.43,56.87,289.79,-1034.94,19
2019-08-01,2019-08-16,SHORT,53.95,54.87,-285.49,-265.79,15
2019-12-13,2020-01-13,LONG,60.07,58.08,379.54,-759.7,31
2020-01-13,2020-05-14,SHORT,58.08,27.56,-333.07,10163.5,122
2020-05-14,2020-06-01,LONG,27.56,35.44,182.14,1433.98,18
2020-06-02,2020-06-26,LONG,36.81,38.49,242.86,406.13,24
2020-09-04,2020-09-28,SHORT,39.77,40.6,-500.71,-419.67,24
2020-10-29,2020-11-17,SHORT,36.17,41.43,-383.56,-2020.7,19
2020-11-24,2021-03-23,LONG,44.91,57.76,356.75,4580.09,119
2021-03-23,2021-04-26,SHORT,57.76,61.91,-227.39,-946.48,34
2021-04-29,2021-05-14,LONG,65.01,65.37,373.41,129.54,15
2021-06-04,2021-07-09,LONG,69.62,74.56,320.93,1580.61,35
2021-07-19,2021-07-26,SHORT,66.42,71.91,-239.96,-1320.82,7
2021-08-19,2021-09-01,SHORT,63.69,68.59,-250.91,-1232.9,13
2021-10-04,2021-11-10,LONG,77.62,81.34,294.25,1089.8,37
2021-11-19,2021-12-23,SHORT,76.1,73.79,-214.37,492.03,34
2022-01-11,2022-04-18,LONG,81.22,108.21,274.6,7405.58,97
2022-06-22,2022-08-23,SHORT,106.19,93.74,-122.13,1518.24,62
2022-09-23,2022-10-07,SHORT,78.74,92.64,-159.74,-2223.3,14
2022-10-07,2022-10-14,LONG,92.64,85.61,166.05,-1170.21,7
2022-12-07,2022-12-20,SHORT,72.01,76.09,-157.86,-646.48,13
2023-03-14,2023-04-12,SHORT,71.33,83.26,-235.56,-2814.13,29
2023-04-12,2023-05-02,LONG,83.26,71.66,253.94,-2949.32,20
2023-05-02,2023-05-25,SHORT,71.66,71.83,-257.65,-47.51,23
2023-07-12,2023-08-22,LONG,75.75,80.35,283.4,1299.09,41
2023-09-01,2023-10-04,LONG,85.55,84.22,310.59,-418.32,33
2023-10-04,2023-10-13,SHORT,84.22,87.69,-220.99,-770.7,9
2023-10-31,2023-12-21,SHORT,81.02,73.89,-193.92,1379.81,51
2024-01-26,2024-02-21,LONG,78.01,77.91,249.96,-28.9,26
2024-03-14,2024-04-22,LONG,81.26,82.85,310.18,488.03,39
2024-05-03,2024-06-18,SHORT,78.11,81.57,-297.83,-1035.36,46
2024-06-18,2024-07-15,LONG,81.57,81.91,329.32,106.57,27
2024-07-29,2024-08-16,SHORT,75.81,76.65,-304.02,-260.04,18
2024-09-06,2024-09-23,SHORT,67.67,70.37,-237.93,-645.76,17
2024-10-03,2024-10-22,LONG,73.71,72.09,243.68,-398.28,19
2025-01-03,2025-02-06,LONG,73.96,70.61,419.78,-1412.19,34
2025-02-06,2025-02-12,SHORT,70.61,71.37,-303.81,-235.24,6
2025-03-05,2025-03-18,SHORT,66.31,66.9,-330.21,-199.25,13
2025-03-31,2025-04-04,LONG,71.48,61.99,410.94,-3904.91,4
2025-04-04,2025-05-16,SHORT,61.99,62.49,-270.77,-138.77,42
2025-06-11,2025-07-07,LONG,68.15,67.93,290.16,-67.78,26
2025-08-13,2025-08-27,SHORT,62.65,64.15,-293.77,-444.42,14
2025-10-16,2025-10-31,SHORT,57.46,60.98,-335.81,-1186.14,15
2025-12-15,2026-01-06,SHORT,56.82,57.13,-418.87,-134.64,22
2026-01-13,2026-04-17,LONG,61.15,83.85,349.67,7931.62,94
2026-04-17,2026-04-24,SHORT,83.85,94.4,-66.19,-699.57,7
